,summary,X,label
1085,"7/28/1990: Unknown perpetrators set a fire at the Planned Parenthood facility in Santa Ana, California, United States.  There were no casualties and the abortion clinic sustained minor damage.",,1
1086,"8/16/1990: Unknown perpetrators bombed the Planned Parenthood facility in Olympia, Washington, United States.  There were no casualties, but the building sustained $400 in damages.",,1
1087,"9/4/1990: David Brian Martin ignited a fire at the Planned Parenthood of Shasta Diablo in Concord, California, United States.  There were no casualties, but the abortion clinic sustained $90,000 in damages.  Martin also burglarized a nearby veterans center on the same night.",,1
1088,"9/12/1990: An unidentified male threw a firebomb into the Planned Parenthood of Central Massachusetts in Worcester, Massachusetts, United States.  There were no casualties, but the abortion clinic sustained $500 in damages.",,1
1089,"09/15/1990: A homemade bomb exploded inside a metal sculpture, outside the Federal Building in San Diego, California, United States.  No casualties resulted from the incident, which caused minor property damage. No one claimed responsibility for the incident, and the motive was unknown.",,0
1090,"9/17/1990: In a series of two related attacks, members of the Pedro Albizu Campos Revolutionary Forces bombed a First National City Bank branch in Arecibo, Puerto Rico.  There were no casualties but a window and door of the bank were destroyed.",,0
1091,"9/17/1990: In a series of two related attacks, members of the Pedro Albizu Campos Revolutionary Forces bombed a factory of Harvey Hubbel, Inc. in Vega Baja, Puerto Rico.  There were no casualties but an air conditioning unit sustained minor damages.",,0
1092,"9/22/1990:  Unknown perpetrators shot and killed Triet Le and his wife Tuyet Thi Dang-Tran outside of their home in Bailey's Crossroads, Virginia, United States.  Le was a columnist for the controversial Vietnamese magazine Tien Phong and an outspoken critic of communism.  His name was also on a hit-list credited to the Vietnamese Organization to Exterminate Communists and Restore the Nation (VOECRN), however, the VOECRN denied any involvement in the assassination.",,1
1093,"11/0/1990: Unknown perpetrators firebombed the Fort Wayne Women's Health Organization in Indiana, United States.  There were no casualties, but the abortion clinic sustained $10,000 in damages.",,1
1094,"1/11/1991: Unknown perpetrators placed a homemade pipe bomb in the restroom of the Islamic Center of San Diego in California, United States.  The device was discovered and subsequently removed before detonating.  This incident occurred during the Gulf War.",,0
1095,"2/1/1991: Arson was set to the Fairholm Ranger Station at Olympic National Park in Lake Crescent, Washington in the United States, causing an estimated $30,000 in damage.  There were no casualties in the incident.  The perpetrator(s) and motives remained unknown, but this was one of five incidents of arson at the Olympic National Park in three years, and there were tensions with some people in the region who wanted to curtail logging in the national forest. This incident was in conjunction with arson at the Soleduck entrance station to the park at the same time (199102010015).",,0
1096,"2/1/1991: Arson was set to the Soleduck entrance station at Olympic National Park in Lake Crescent, Washington in the United States, causing an estimated $12,000 in damage.  There were no casualties in the incident.  The perpetrator(s) and motives remained unknown, but this was one of five incidents of arson at the Olympic National Park in three years, and the second to destroy to Soleduck building in particular.  There were tensions with some people in the region who wanted to curtail logging in the national forest. This incident was in conjunction with arson at the Fairholm Ranger Station in the park at the same time (199102010014).",,0
1097,"2/14/1991: Members of the Christian Liberation Army threw two firebombs into the Central Ohio Women's Clinic that was housed in a building owned by the Planned Parenthood of Central Ohio in Columbus, Ohio, United States.  There were no casualties, but the abortion clinic sustained $75,000 in damages.",,1
1098,"2/18/1991:  Billy Alexander, a hitman hired by suspected Macoute sympathizers, shot and killed Jean Claude Olivier as he was walking to his car outside a club in Miami, Florida, United States.  Olivier hosted a Haitian radio program on WLQY in Miami and was openly critical of people who opposed the democratically elected leaders of Haiti.",0.0,1
1099,"2/23/1991: Members of the Christian Liberation Army threw a firebomb into the Capital Care Women's Center in Columbus, Ohio, United States.  There were no casualties, but the building sustained $250,000 in damages.",1.0,1
1100,"3/15/1991:  Billy Alexander, a hitman hired by suspected Macoute sympathizers, shot and killed Fritz Dor outside of his office in Miami, Florida, United States.  Dor hosted a Haitian radio program on WKAT in Miami and was openly critical of people who opposed the democratically elected leaders of Haiti.",0.0,1
1101,"3/17/1991: In a series of related attacks, Robert Hugh Farley firebombed the Women's Pavilion in Greensboro, North Carolina, United States.  There were no casualties, but the abortion clinic sustained $3,000 in damages.",1.0,1
1102,"3/17/1991: In a series of related attacks, Robert Hugh Farley firebombed the Piedmont Carolina Medical Clinic in Greensboro, North Carolina, United States.  There were no casualties, but the abortion clinic sustained $100,000 in damages.",1.0,1
1103,"3/31/1991: Dean Harvey Hicks, the sole member of Up the IRS, Inc, detonated a pipe bomb outside of the National Treasury Employees Labor Union Building in Fresno, California, United States.  The union represented thousands of Internal Revenue Service employees.  There were no casualties but the building was damaged, windows were shattered at a nearby apartment, and a natural gas line was ruptured causing a small fire.",0.0,1
1104,"4/14/1991: An unidentified male threw four Molotov cocktails at the Founder's Women's Health Center in Columbus, Ohio, United States.  The firebombs bounced off of the building's reinforced windows and caused around $1,000 in damages to a sidewalk outside of the facility.",1.0,1
1105,"4/22/1991: Unknown perpetrators ignited a fire at the Medical Care Center of Woodbridge, New Jersey, United States.  Two firefighters sustained injuries fighting the blaze and the abortion clinic was destroyed.",0.0,1
1106,"5/6/1991: Unknown perpetrators set a fire at the Bay City Women's Medical Center in Mobile, Alabama, United States.  There were no casualties, but the building sustained $80,000 in damages.",1.0,0
1107,"06/10/1991: Members of the Animal Liberation Front (ALF) set fire to storage and research buildings of the experimental mink farm at Oregon State University in Corvallis, Oregon, in the United States, by planting at least six incendiary devices made with clocks, cans of Sterno and 9-volt batteries.  The arson caused a total of $75,000 worth of damage including structural damage to the barn, which was used to store feed, animal bedding and smaller equipment as well as destroyed research documents and records, emptied files, and a broken toilet which caused flooding.  There were no casualties in the incident, which was claimed by the group in a news release sent to the Associated Press in Portland, stating that the farm was targeted ""due to its role in the barbaric fur trade.""  ALF member, Rodney Coronado, who launched ""Operation Bite Back"" in 1991, a five-state arson campaign against the fur industry, was later captured and indicted on federal charges for this incident.  He did not act alone, but the other perpetrators are unknown.  Coronado spent three and a half years in prison for fur industry arsons.",0.0,0
1108,"06/15/1991: Members of the Animal Liberation Front (ALF) set fire to the Northwest Farm Foods Cooperative, a mink food warehouse, located ten miles north of Seattle at the Edmonds waterfront in Washington, in the United States, causing $500,000 in damage, and a tow truck driver removing vehicles from the scene was treated for smoke inhalation. The group claimed responsibility for the incident in separate news releases to the Associated Press and KIRO in Seattle, in which the group stated that the ""Western Wildlife Cell"" of ALF planted incendiaries in the building in order to cause maximum economic damage ""to an industry that profits from the misery and exploitation of fur animals."" ALF member, Rodney Coronado, who launched ""Operation Bite Back"" in 1991, a five-state arson campaign against the fur industry, was later captured and indicted on federal charges for this incident.  He did not act alone, but the other perpetrators are unknown. Coronado spent three and a half years in prison for fur industry arsons.",0.0,0
1109,"7/6/1991: The Popular Liberation Army ignited an incendiary device on a United States Coast Guard airfield in Punta Borinquen, Puerto Rico.  There were no casualties but a Hercules C-130 aircraft was damaged.",0.0,0
1110,"8/3/1991: Unknown perpetrators ignited a fire at the Carolina Women's Clinic in Fayetteville, North Carolina, United States.  There were no casualties, but the building sustained $50,000 in damages.",1.0,1
1111,"9/6/1991: Unknown perpetrators ignited a fire at the residence and farm of Dr. LeRoy Carhart in Bellevue, Nebraska, United States.  There were no casualties, but Dr. Carhart's house and farm were completely destroyed as well as almost all of his possessions inside the buildings.  Dr. Carhart's dog, cat, and seventeen horse were killed in the blaze as well.  One day after the incident, an abortion clinic where Dr. Carhart was employed received an anonymous letter that justified the attack as retribution for the killing of babies.",1.0,1
1112,"09/11/1991: A pipe bomb exploded in front of the United States Post Office in Yauco, Puerto Rico, causing $2000 in damage, including destruction of front windows and door frames of the building.  No casualties resulted from the blast.  Shortly after the explosion, an anonymous male called the POPR station, claiming responsibility for the blast in the name of the Macheteros; however, this claim was refuted by the group's spokesperson and never substantiated by authorities, who concluded that the bombing was not consistent with previous Macheteros incidents.",0.0,1
1113,"9/14/1991: Unknown perpetrators broke into the office of Dr. Aleksandr Jakubowski in Aurora, Illinois, United States, and broke around $187,500 worth of medical equipment.  The perpetrators also spray-painted multiple anti-abortion slogans throughout the facility.",1.0,1
1114,"11/17/1991: Unknown perpetrators set a fire at the New Beginnings Birth Center in the Hyde Park area of Tampa, Florida, United States, which housed an office of Doctor Quintin DeHaan.  Dr. DeHaan was a gynecologist and obstetrician who performed abortions in the Tampa Bay area.  There were no casualties, but the building sustained $30,000 in damages.",1.0,1
1115,"12/21/1991: Members of the Animal Liberation Front claimed responsibility for an arson at a building used to dry mink pelts and prepare mink food at the Malecky Mink Ranch in Yamhill, Oregon, in the United States, which caused $96,000 in damages and led to the permanent retirement of the mink processing plant due to its complete destruction in the fire.  There were no casualties in the incident.  Although an anonymous telephone call was made to KGW-TV, claiming ALF was responsible for the incident, authorities were doubtful of the legitimacy of the call.  Regardless, ALF member Rodney Coronado, who was responsible for several other arsons of fur industry facilities in his Operation Bite Back, was suspected to be linked to this case.",0.0,0
1116,"12/28/1991: A man in a ski mask entered the Central Health Center for Women clinic in Springfield, Missouri, United States.  When the perpetrator was told that the doctor at the abortion facility had gone home he pulled out a shotgun.  The gunman shot and wounded Claudia Gilmore, a receptionist at the facility, and the owner of the abortion clinic (whose name was not released by authorities).  The perpetrator subsequently fled the scene and has never been apprehended.",1.0,1
1117,"1/14/1992: An unknown perpetrator shot and wounded Dr. Douglas Karpen in the underground parking garage of a bank that was near the Women's Medical Center, the abortion clinic where Dr. Karpen was employed, in Houston, Texas, United States. Authorities were unsure whether Dr. Karpen was attacked because of his profession or if this incident was part of a common robbery.",1.0,1
1118,"1/18/1992: Richard Thomas Andrews firebombed the wooden building that housed the Intermountain Planned Parenthood clinic in Helena, Montana, United States.  There were no casualties, but the building sustained $75,000 in damages.",1.0,1
1119,"1/30/1992: Unknown perpetrators set a fire at the Women's Community Health Center in Beaumont, Texas, United States.  One firefighter was injured fighting the blaze and the building was destroyed, resulting in $300,000 in damamges.",1.0,1
1120,"02/28/1992: Members of the Animal Liberation Front (ALF) were responsible for breaking into two animal research buildings on the Michigan State University campus in East Lansing, Michigan, in the United States, and vandalizing and setting fire to the offices of animal science professors Richard Aulerich and Karen Chou, releasing mink, and destroying research documents and pouring sulfuric acid into feeders at the poultry research facility of professor Aulerich , causing $125,000 in damages and destroying 32 years of laboratory research.  Two other offices, a conference room, and a reception area were also damaged by the spreading fire. There were no casualties in the incident.  ALF member, Rodney Coronado was indicted for the incident, and pled guilty.  He ultimately spent three and a half years in prison for fur industry arsons during his Operation Bite Back.",0.0,0
1121,"04/05/1992:  Five members of the Mujahideen-I-Khalq Iranian group, armed with knives, forcibly entered and seized the Iranian Mission to the United Nations in Manhattan, New York, in the United States.  During the two-hour siege, the men took three hostages, and destroyed computers and furniture, and spray painted slogans on walls.  None of the hostages, nor any other individuals were injured during the rampage; two hostages escaped when police broke through the back doors of the building, and the third hostage was released after the perpetrators surrendered to police negotiators.  A statement made by the Bonn headquarters of the People's Mujahideen stated the incident was in response to an Iranian air raid against the National Liberation Army (a military wing of the group) hiding in Iraq.  All five suspects were arrested and charged for this incident.",0.0,0
1122,"4/11/1992: Rachelle Shannon set a fire at the building housing the Catalina Medical Center and offices of Dr. Williard L. Brown in Ashland, Oregon, United States.  There were no casualties, but the building was destroyed resulting in $379,000 in damages.",0.0,0
1123,"4/15/1992: Unknown perpetrators fired shotgun blasts into an Internal Revenue Service office in Hayward, California, United States.  There were no casualties but a window was shattered and the building sustained around $1,000 in damages.  This incident took place on the same date as the filing deadline for taxes.",0.0,1
1124,"4/25/1992: Unknown perpetrators ignited a fire at the Fargo Women's Health Organization in North Dakota, United States.  There were no casualties, but the abortion clinic sustained $2,000 in damages.",1.0,1
1125,"6/6/1992: Richard Thomas Andrews set fire to the Redding Feminist Woman's Health Center in Redding, California, United States.  There were no casualties, but the abortion clinic sustained $70,000 in damages.",1.0,1
1126,"6/21/1992: Unknown perpetrators failed in their attempts to firebomb the Planned Parenthood of Greater Kansas City's Midtown Center in Missouri, United States.  The incendiary device burnt out almost immediately after it was ignited.",1.0,1
1127,"7/1/1992: Unknown perpetrators ignited a fire at the Family Planning Associates clinic in Newport Beach, California, United States.  There were no casualties, but the abortion clinic sustained $9,000 in damages.",1.0,1
1128,"8/1/1992:  Rachelle Shannon threw an incendiary device onto the roof of the Lovejoy Surgi-Center in Portland, Oregon, United States.  There were no casualties, but the abortion clinic sustained $2,500 in damages.",1.0,1
1129,"8/8/1992: Michael Andrew Fix threw an incendiary device onto the roof of the West End Women's Health Group in Reno, Nevada, United States.  There were no casualties and the abortion facility sustained minor damages.",1.0,1
1130,"8/18/1992: Rachelle Shannon threw four Molotov cocktails into the Feminist Women's Health Center in Sacramento, California, United States.  There were no casualties, but the abortion clinic sustained $5,000 in damages.",1.0,1
1131,"8/18/1992: Rachelle Shannon firebombed the West End Women's Medical Group in Reno, Nevada, United States.  There were no casualties, but the abortion clinic was damaged.",1.0,1
1132,"9/6/1992: Unknown perpetrators ignited a fire at the Richmond Medical Center for Women in Richmond, Virginia, United States.  There were no casualties, but the abortion clinic sustained $40,000 in damages.",1.0,1
1133,"9/16/1992: Rachelle Shannon ignited a fire at the Feminist Women's Health Center of Eugene, Oregon, United States.  There were no casualties, but the abortion clinic sustained over $1,000 in damages.",1.0,1
1134,"10/24/1992: Members of the Animal Liberation Front (ALF) cut 53 coyote pens, and set 15 coyotes free from the U.S. Department of Agriculture Predator Ecology Project field station in Millville, Utah in the United States, and then set the station on fire, causing $500,000 in damage.  There were no casualties reported in the incident.  This is linked to a similar incident on this day where members of ALF also firebombed the Utah State University office of Frederick Knowlton, the station director of the Project (102492b).  Both incidents were claimed by ALF in an unsigned press release sent by fax to The Moscow-Pullman Daily News in Moscow, Idaho, stating that the raids were meant to slow the   genocidal war'' against native wildlife, and the actions of the group were ""nonviolent acts of self-defense on behalf of free and imprisoned coyotes everywhere.''  ALF member, Rodney Coronado, who launched ""Operation Bite Back"" in 1991, a five-state arson campaign against the fur industry, was later captured and indicted on federal charges for these incidents.  He did not act alone, but the other perpetrators are unknown. Coronado spent three and a half years in prison for fur industry arsons.",0.0,0
1135,"10/24/1992: Members of the Animal Liberation Front (ALF) firebombed the office of Frederick Knowlton, the station director of the USDA Ecology Predator Project at the Utah State University in Logan, Utah in the United States. The incident caused more than $200,000 in damage.  There were no casualties reported in the incident. This is similar to another incident on the same day in which ALF members cut coyote pens and set fire to the U.S. Department of Agriculture Predator Ecology Project field station in Millville, Utah (102492), just a few miles away.  Both incidents were claimed by ALF in an unsigned press release sent by fax to The Moscow-Pullman Daily News in Moscow, Idaho, stating that the raids were meant to slow the   genocidal war'' against native wildlife, and the actions of the group were ""nonviolent acts of self-defense on behalf of free and imprisoned coyotes everywhere.''  ALF member, Rodney Coronado, who launched ""Operation Bite Back"" in 1991, a five-state arson campaign against the fur industry, was later captured and indicted on federal charges for these incidents.  He did not act alone, but the other perpetrators are unknown. Coronado spent three and a half years in prison for fur industry arsons.",0.0,0
1136,"11/2/1992: Unknown perpetrators set a fire at the Concord Medical Clinic in Westmont, Illinois, United States.  It is believed that the fire was extinguished quickly due to heavy rains.  The abortion clinic sustained $2,500 in damages.  There were no casualties.",1.0,1
1137,"11/8/1992: Animal rights activists firebombed five trucks belonging to the Swanson Meats Inc. in Minneapolis, Minnesota, in the United States.  The arson caused $100,000 in damage, but there were no casualties in the incident.  The specific perpetrators are unknown, but in addition to the firebombs, slogans such as ""Meat is murder"" and the initials of an animal-rights group were spray painted on some trucks.",0.0,0
1138,"11/19/1992: The Mexican Revolutionary Movement placed an incendiary device in the Levis Faculty Center (LFC) at the University of Illinois in Urbana, Illinois, United States.  The device was discovered and subsequently dismantled after anonymous calls to local radio stations and the manager of the LFC warned that there was a firebomb on the premises.  There was a Latin American economics conference taking place at the LFC at the time of the incident.",0.0,0
1139,"11/28/1992: Rachelle Shannon set fire to the Pregnancy Consultation Center in Sacramento, California, United States.  One firefighter was slightly injured fighting the blaze and the building sustained $175,000 in damages.",0.0,1
1140,"12/0/1992: Christopher David Fisher, the leader of the Fourth Reich Skinheads, threw a firebomb into the house of an African American in Paramount, California, United States.  It is unknown if the residence sustained any damages.",1.0,1
1141,"12/10/1992: Three members of the Boricua Revolutionary Front placed two explosive devices at a United States Marine Corps Recruiting Office in Chicago, Illinois, United States.  One pipe bomb located in the doorway of the office failed to explode and another bomb underneath a military vehicle at the facility also failed to detonate but did ignite on fire.  There were no casualties but the military vehicle was damaged.",0.0,0
1142,"12/24/1992: Unknown perpetrators set a fire at the office of Dr. Weiner, a physician who performs abortions in Fresno, California, United States.  There were no casualties, but the building sustained $50,000 in damages.",1.0,1
1143,"1/0/1994: John Casserly set trees on fire that were located outside of the Intermountain Planned Parenthood in Helena, Montana, United States.  The fire did not spread to the abortion facility, but some evergreen trees were damaged.",1.0,1
1144,"1/6/1994: In a series of two related incidents, a group identifying itself as the Maccabee Squad and Shield of David placed a crudely constructed bomb outside of an office building housing many left-wing Jewish organizations in Manhattan, New York, United States.  The bomb failed to detonate due to a faulty timer.  It was subsequently discovered and disarmed by the police.",1.0,1
1145,"1/6/1994: In a series of two related incidents, a group identifying itself as the Maccabee Squad and Shield of David placed a crudely constructed bomb outside of an office building housing the New Israel Fund in Manhattan, New York, United States.  The bomb failed to detonate due to a faulty timer.  It was subsequently discovered and disarmed by the police.",1.0,1
1146,"1/25/1994: Two members of the Aryan Republican Army robbed the FirstStar Bank in Ames, Iowa, United States.  The perpetrators left a fake bomb behind before leaving.  $11,000 was stolen.",0.0,1
1147,"01/27/1994: Members of a group called the Farm Animal Revenge Militia (FARM) used flammable liquid to set fire to two refrigerated trucks owned by the San Diego Meat Company in San Diego, California in the United States.  Additionally, they spray painted ""Meat is murder"" and the acronym ""F.A.R.M."" on the company building.  The arson caused $40,000 in loss and damage.  Less than half an hour after the fire was set, a man claiming to represent FARM called television station KUSI and claimed to have started the blaze.  There were no casualties in the incident. This incident is related to a similar incident of arson, by the same perpetrators, just three days later at San Diego Meat Company (13094).",0.0,0
1148,"01/30/1994: Members of the Farm Animal Revenge Militia (FARM) used flammable liquid to set fire to two rooms of the San Diego Meat Company in San Diego, California in the United States.  Additionally, they spray painted ""Meat is murder"" and the acronym ""F.A.R.M. on the company building, similar to the incident at the company just three days earlier (12794).  The arson caused $60,000 in damage to the building and $15,000 to its contents for a total of $75,000 in damage.  There were no casualties in the incident.",0.0,0
1149,"2/15/1994: Two members of the Aryan Republican Army robbed the Brenton First National Bank in Davenport, Iowa, United States.  The perpetrators left a fake bomb behind before leaving.  $4,400 was stolen.",,1
1150,"3/4/1994: Two members of the Aryan Republican Army robbed the Associated Bank in Green Bay, Wisconsin, United States.  It is unknown how much money was stolen.",,1
1151,"6/8/1994: Two members of the Aryan Republican Army robbed the Society National Bank in Springdale, Ohio, United States.  $11,890 was stolen but the money was attached to a dye pack used by the bank as a security device.  While the robbers were driving away, the dye pack exploded rendering the money useless.",,1
1152,"7/27/1994: Earth First! members claimed responsibility for setting arson to logging equipment at Dave Littlejohn Logging Company near Olympia, Washington in the United States.  The arson destroyed a log loader.  There were no casualties in the incident.  This incident was one in a  series of two; the second arson occurred four days later at the same logging company, damaging more equipment.  Nine days later, both incidents were claimed in a phone call to the contract logging association, stating that the destruction was ""retaliation by the Earth Firsters to protect the planet Earth from loggers.""",,0
1153,"07/31/1994: Earth First! members claimed responsibility for setting arson to logging equipment at Dave Littlejohn Logging Company near Olympia, Washington in the United States.  The arson caused damage to a log skidder, a bulldozer and two fire prevention trucks .  There were no casualties in the incident.  This incident was one in a  series of two; the first arson occurred four days earlier at the same logging company, damaging more equipment.  Nine days later, both incidents were claimed in a phone call to the contract logging association, stating that the destruction was ""retaliation by the Earth Firsters to protect the planet Earth from loggers.""",,0
1154,"8/9/1994: Helen Virginia Ames placed a bomb outside of the Planned Parenthood of Northern New England in St. Albans, Vermont, United States.  The bomb was discovered by staff at the health care facility before the clinic opened for the day.  The device was safely removed from the scene.",,1
1155,"8/10/1994: Unknown perpetrators ignited a fire within the Planned Parenthood Brainerd Clinic in Brainerd, Minnesota, United States.  There were no casualties, but the health care facility along with three adjacent businesses were destroyed resulting in $373,000 in damages.",,1
1156,"9/21/1994: Two members of the Aryan Republican Army robbed the Boatman's Bank in Overland Park, Kansas, United States.    $13,000 was stolen.",,1
1157,"10/9/1994: In a series of related attacks, Richard Thomas Andrews ignited a fire at the Redding Feminist Woman's Health Center in Redding, California, United States.  There were no casualties, but the abortion clinic sustained $4,000 in damages.",,1
1158,"10/9/1994: In a series of related attacks, Richard Thomas Andrews ignited a fire at the Planned Parenthood of Shasta-Diablo clinic in Chico California, United States.  There were no casualties, but the abortion clinic sustained $35,000 in damages.",,1
1159,"10/11/1994:  Richard Thomas Andrews set two fires within the offices of Dr. James Armstrong in Kalispell, Montana, United States.  There were no casualties, but the office sustained an estimated $75,000 in damages.  Dr. Armstrong was the only physician who performed abortions in the area.",,1
1160,"10/15/1994: Unknown perpetrators torched a skidder belonging to lumberman, David Boynton, off of Foster Hill Road in Franklin County, Maine in the United States. There were no casualties in the incident, but the skidder, which was destroyed in the arson, was valued at $25,000.  Before the skidder had been deliberately set on fire, the filters were removed and strewn around the area.",,0
1161,"10/16/1994:  In a series of three related attacks, Roy Ray Martin, El Trevino Muniga, and Ricky Rivera Muniga lured Melvin Johnson, an African American, to their car in Lubbock, Texas, United States and shot him.  Melvin Johnson died from his wounds.  The perpetrators hoped to incite a race war.",,1
1162,"10/16/1994:  In a series of three related attacks, Roy Ray Martin, El Trevino Muniga, and Ricky Rivera Muniga lured Autry Morgan Vaughn Jr., an African American, to their car in Lubbock, Texas, United States and shot him.  Autry Morgan Vaughn Jr. was wounded in the jaw but survived.  The perpetrators hoped to incite a race war.",,1
1163,"10/16/1994:  In a series of three related attacks, Roy Ray Martin, El Trevino Muniga, and Ricky Rivera Muniga lured Triellis Lee Stewart, an African American, to their car in Lubbock, Texas, United States and shot him.  Triellis Lee Stewart was shot in the hand and had a finger amputated.  The perpetrators hoped to incite a race war.",,1
1164,"10/17/1994: Unknown perpetrators threw a Molotov cocktail into the Women's Community Clinic in San Jose, California, United States.  The firebomb did not ignite but the abortion clinic still sustained $500 in damages.",,1
1165,"10/25/1994: Three members  of the Aryan Republican Army robbed the Columbus National Bank in Columbus, Ohio, United States.  The perpetrators left an explosive device at the bank that authorities later determined to be operable.  $3,400 was stolen.",,1
1166,"11/11/1994: Two members of the Aryan Republican Army robbed the East Des Moines National Bank in Des Moines, Iowa, United States.  $29,000 was stolen.",,1
1167,"12/9/1994: Four members of the Aryan Republican Army robbed the Third Federal Savings & Loan in Middleburg Heights, Ohio, United States.  $7,906 was stolen.",,1
1168,"12/10/1994: Unknown perpetrators set a fire at a Planned Parenthood facility being constructed in Rapid City, South Dakota, United States.  There were no casualties, but the unfinished building sustained $1,000 in damages.",,1
1169,"12/13/1994: Jennifer Sperle and Clark Ryan Martin ignited a flare at the Peninsula Medical Center for Women in Newport News, Virginia, United States.  There were no casualties, but the abortion clinic sustained $400 in damages.",,1
1170,"12/14/1994: In a series of related attacks, unknown perpetrators threw a firebomb at the Central Family Medicine clinic in Kansas City, Kansas.  There were no casualties but the abortion clinic sustained around $1,000 in damages.",,1
1171,"12/14/1994: In a series of related attacks, unknown perpetrators attempted to light a firebomb in front of the Planned Parenthood of Greater Kansas City in Kansas City, Missouri, however, the incendiary device failed to ignite.",,1
1172,"12/27/1994: Four members of the Aryan Republican Army robbed the Commercial Bank in Maryland Heights, Missouri, United States.  Before leaving the bank, one of the perpetrators set off a smoke grenade.  $30,144 was stolen.",,1
1173,"12/30/1994:  As part of a multiple attack, John Salvi III entered the Planned Parenthood League of Massachusetts clinic in Brookline, Massachusetts, United States, and fired at employees, patients, and visitors within the abortion facility.  Shannon Lowney, a receptionist at the clinic, was shot and killed and Anjana Agrawal, Antonio Hernandez, and Brian Murray were injured.",,1
1174,"12/30/1994:  As part of a multiple attack, John Salvi III entered the Preterm Health Services in Brookline, Massachusetts, United States, and fired at employees, patients, and visitors within the abortion facility.  Leanne Nichols, a receptionist at the clinic, was shot and killed and Jane Sauer and Richard J. Seron were injured.  Seron was able to scare Salvi away by firing at him with his own gun.",,1
1175,"12/31/1994: John Salvi III approached the Norfolk's Hillcrest Clinic in Norfolk, Virginia, United States, and began firing shots at the abortion facility before his gun jammed and he drove away.  There were no casualties, but all windows in the lobby of the building were shattered.  Salvi was captured by authorities shortly after the incident.",,1
1176,"1/18/1995: Paul James Priestley used a Molotov cocktail to set fire to store selling adult magazines in Grants Pass, Oregon, United States.  The business was destroyed. Immediately following this incident, Priestley - armed with a shotgun and two pipe bombs - entered the nearby Lincoln Savage Middle School.  Wielding his shotgun, Priestley threatened school officials and demanded a ride to an abortion clinic.  He wanted to blow up a health care facility that performed abortions and kill a ""couple of doctors.""  However, his demands were unheeded  and, soon after, Priestley got into a scuffle with Damian McLean, the wrestling coach of the local high school.  Priestley was shot and wounded in the hip with his own shotgun and subsequently apprehended by the police.",,1
1177,"3/6/1995: Jennifer Sperle and Clark Ryan Martin ignited a fire at the Tidewater Women's Health Center in Norfolk, Virginia, United States.  There were no casualties, but the abortion clinic sustained $5,000 in damages.",,1
1178,"3/28/1995: Michael Glen Mathias and Joseph Grant bombed an outhouse on a campground in Lamoille, Canyon Nevada, United States.  There were no casualties but the outhouse was damaged.",,0
1179,"3/29/1995: Four members of the Aryan Republican Army robbed the Boatman's Bank in Des Moines, Iowa, United States.  The perpetratros left behind a fake pipe bomb at the bank and a live grenade in one of the getaway cars.  $28,225 was stolen.",,1
1180,"4/11/1995: An unexploded homemade incendiary device was found underneath a delivery truck of the Oneonta Beef Inc., a meat distribution plant in DeWitt, New York, a suburb of Syracuse in the United States.  There were no casualties, nor property damage as the device failed to ignite. The device was made from a pair of two-liter plastic soda bottles containing flammable liquid, and was held together with duct tape, a book of matches and a fuse.  Animal rights activists, specifically members of the Animal Liberation Front (ALF) who were also believed to be affiliated with the Animal Defense League were suspected to be responsible for the incident.    Three days later, a second incendiary was placed at the beef company, and that time, it caused a fire resulting in damages (41495).",,0
1181,"4/13/1995:  Unknown perpetrators detonated a bomb outside of the Duval county tax collector's office in Jacksonville, Florida, United States.  Authorities were unsure whether the target of the attack was the tax office or the adjacent All Women's Clinic.  There were no casualties but a hole was blown into the roof of the tax collector's office and all of the facility's windows were shattered.  It is unclear if the abortion clinic sustained damages.",,1
1182,"4/14/1995: A homemade incendiary device ignited at the Oneonta Beef Inc. meat company in DeWitt, New York, a small suburb of Syracuse, in the United States.  The arson, which started at the garage nearby the building, caused about $6,000 in damage to the building.  The letters ""ALF"" and the slogans, ""meat sucks"" and ""meat is murder,"" were spray-painted at the scene.  There were no casualties in the incident, which is related to a prior incident, just three days earlier, where the same building was targeted with an incendiary, but the device failed to ignite (41195).  Animal rights activists, specifically members of the Animal Liberation Front (ALF) who were also believed to be affiliated with the Animal Defense League were suspected to be responsible for the incident.",,0
1183,"4/15/1995: Three logging trucks were set ablaze by explosions at the General Lumber Company in Aptos, California in the United States.  The extent of monetary property damage is unknown, but there were no casualties in the incident. Additionally, the type of explosive devices was unknown, and the same was true of the motives and perpetrator(s).",,0
1184,"5/4/1995: Unknown perpetrators detonated a pipe bomb inside the mailbox belonging to the medical director of the Planned Parenthood of Stark County in Canton, Ohio, United States.  The mailbox, located across the street from the medical director's house, was destroyed and a window at her residence was shattered.",,1
1185,"5/23/1995: Two members of the Aryan Republican Army robbed the Great Financial Bank in Louisville, Kentucky, United States.  The perpetrators left behind a fake bomb.  It is unknown exactly how much money was stolen because the money was attached to a dye pack used by the bank as a security device.  While the robbers were driving away, the dye pack exploded and only $2,400 was able to be salvaged.",,1
